cap.english,cap.universal,display_scores.english.astroturf,display_scores.english.fake_follower,display_scores.english.financial,display_scores.english.other,display_scores.english.overall,display_scores.english.self_declared,display_scores.english.spammer,display_scores.universal.astroturf,display_scores.universal.fake_follower,display_scores.universal.financial,display_scores.universal.other,display_scores.universal.overall,display_scores.universal.self_declared,display_scores.universal.spammer,raw_scores.english.astroturf,raw_scores.english.fake_follower,raw_scores.english.financial,raw_scores.english.other,raw_scores.english.overall,raw_scores.english.self_declared,raw_scores.english.spammer,raw_scores.universal.astroturf,raw_scores.universal.fake_follower,raw_scores.universal.financial,raw_scores.universal.other,raw_scores.universal.overall,raw_scores.universal.self_declared,raw_scores.universal.spammer,user.majority_lang,user.user_data.id_str,user.user_data.screen_name
0.8829632678129363,0.8808312676897403,0.9,3.0,2.3,4.6,4.6,2.3,1.0,0.8,2.6,1.4,4.6,4.6,3.2,1.4,0.18,0.6,0.46,0.92,0.92,0.47,0.21,0.16,0.51,0.27,0.92,0.92,0.64,0.27,ar,1527339283304300544,abwhsnalshblaw3
0.8670116134145492,0.8052746490850863,0.4,2.6,1.4,4.5,4.5,0.3,0.4,0.4,1.2,1.0,2.9,2.9,0.6,0.4,0.09,0.52,0.27,0.9,0.9,0.06,0.09,0.08,0.24,0.21,0.59,0.59,0.11,0.09,ar,1104763392877887488,lVAbm52ujJiKnnd
0.8595061719862279,0.8662905376040458,0.6,2.7,1.0,4.4,4.4,1.1,1.4,0.7,1.8,1.0,4.5,4.5,2.0,1.4,0.11,0.53,0.19,0.89,0.89,0.22,0.29,0.14,0.35,0.2,0.9,0.9,0.39,0.27,ar,1394667891258269696,Hadeerk10039433
0.8395863545645614,0.8006881983123656,0.5,1.0,1.3,4.3,4.3,0.1,0.2,0.8,0.8,0.8,2.9,1.8,0.1,0.0,0.1,0.19,0.26,0.86,0.86,0.02,0.05,0.15,0.15,0.15,0.58,0.37,0.02,0.01,ar,881114784,s3eed_alhashemi
0.8829632678129363,0.8808312676897403,0.9,3.0,2.3,4.6,4.6,2.3,1.0,0.8,2.6,1.4,4.6,4.6,3.2,1.4,0.18,0.6,0.46,0.92,0.92,0.47,0.21,0.16,0.51,0.27,0.92,0.92,0.64,0.27,ar,1527339283304300544,abwhsnalshblaw3
0.8829632678129363,0.8808312676897403,0.9,3.0,2.3,4.6,4.6,2.3,1.0,0.8,2.6,1.4,4.6,4.6,3.2,1.4,0.18,0.6,0.46,0.92,0.92,0.47,0.21,0.16,0.51,0.27,0.92,0.92,0.64,0.27,ar,1527339283304300544,abwhsnalshblaw3
0.8995513244218455,0.82211302959919,0.2,4.5,3.2,4.7,4.7,2.9,3.1,0.0,4.1,2.2,4.0,4.1,3.2,2.8,0.03,0.8966666666666667,0.65,0.94,0.94,0.58,0.62,0.01,0.81,0.43,0.79,0.81,0.64,0.56,ar,1527325555661881345,mnwralshmry13
0.8829632678129363,0.8808312676897403,0.9,3.0,2.3,4.6,4.6,2.3,1.0,0.8,2.6,1.4,4.6,4.6,3.2,1.4,0.18,0.6,0.46,0.92,0.92,0.47,0.21,0.16,0.51,0.27,0.92,0.92,0.64,0.27,ar,1527339283304300544,abwhsnalshblaw3
0.8457543526336647,0.8052176344738626,1.9,2.0,0.2,4.4,4.4,2.2,0.3,1.4,2.0,0.0,3.2,3.2,1.8,0.4,0.38,0.4,0.03,0.87,0.87,0.43,0.06,0.29,0.4,0.0,0.63,0.63,0.35,0.08,und,3224135785,gmilh19
0.8995513244218455,0.859576255252869,0.1,2.7,0.6,4.7,4.7,4.6,3.2,0.0,1.3,0.6,4.4,4.4,4.4,2.9,0.02,0.54,0.11,0.94,0.94,0.91,0.64,0.0,0.26,0.11857142857142858,0.89,0.89,0.89,0.5752359423108085,ar,1375811669360803843,NORAo0o0o
0.8829632678129363,0.8808312676897403,0.9,3.0,2.3,4.6,4.6,2.3,1.0,0.8,2.6,1.4,4.6,4.6,3.2,1.4,0.18,0.6,0.46,0.92,0.92,0.47,0.21,0.16,0.51,0.27,0.92,0.92,0.64,0.27,ar,1527339283304300544,abwhsnalshblaw3
0.9077975241648624,0.8115094045580712,0.2,3.4,3.1,4.8,4.8,1.0,1.6,0.3,2.7,2.5,3.8,3.8,1.9,2.0,0.03,0.6833333333333332,0.62,0.95,0.95,0.21,0.33,0.06,0.53,0.5,0.76,0.76,0.38,0.39,ar,554987964,RobertCiesielsk
0.8829632678129363,0.8808312676897403,0.9,3.0,2.3,4.6,4.6,2.3,1.0,0.8,2.6,1.4,4.6,4.6,3.2,1.4,0.18,0.6,0.46,0.92,0.92,0.47,0.21,0.16,0.51,0.27,0.92,0.92,0.64,0.27,ar,1527339283304300544,abwhsnalshblaw3
0.8395863545645614,0.8030212452554465,1.4,1.8,0.6,4.3,4.3,0.2,0.6,1.0,1.2,0.7,2.9,2.0,0.2,0.4,0.28,0.37,0.13,0.86,0.86,0.04,0.11,0.21,0.24,0.14,0.59,0.4,0.05,0.09,ar,351830253,MhdZahrani
0.8395863545645614,0.8052176344738626,1.0,2.6,2.0,4.3,4.3,1.2,2.2,0.9,2.8,1.8,3.2,3.2,1.6,1.8,0.19,0.5133333333333333,0.41,0.86,0.86,0.24,0.43,0.18,0.57,0.36,0.63,0.63,0.33,0.35,ar,1526789925433139201,Nadass9955
0.9077975241648624,0.8252572897541253,0.6,3.1,0.2,4.8,4.8,0.1,0.6,0.6,2.4,0.3,4.1,4.1,0.0,0.2,0.13,0.62,0.03,0.95,0.95,0.02,0.11,0.11,0.48,0.06,0.82,0.82,0.0,0.05,ar,1291107805139800065,hashdawya
0.8670116134145492,0.8102129289660348,0.8,2.8,0.3,4.5,4.5,1.1,1.0,1.2,2.2,0.1,3.8,3.8,1.6,1.2,0.16,0.56,0.06,0.9,0.9,0.22,0.19,0.23,0.45,0.02,0.75,0.75,0.32,0.23,ar,1498711599296700420,Mahmoud20Sh
0.816204310368583,0.7674214324358889,1.2,1.6,1.2,4.1,4.1,0.0,0.2,0.8,1.0,0.6,1.8,1.3,0.0,0.2,0.24,0.32,0.25,0.81,0.81,0.01,0.03,0.17,0.2,0.13,0.35,0.26,0.0,0.05,ar,17907879,abobsam2008
0.8829632678129363,0.8064216072785402,0.1,4.2,0.8,4.6,4.6,0.2,1.8,0.1,3.5,0.2,2.8,3.5,0.4,1.5,0.02,0.85,0.17,0.92,0.92,0.03,0.36,0.02,0.7,0.04,0.56,0.7,0.08,0.3,ar,1164749873301745664,ma_110255
0.8457543526336647,0.7674214324358889,1.2,2.8,0.6,4.4,4.4,0.6,1.2,1.2,2.3,0.1,2.2,1.3,0.4,0.5,0.23,0.56,0.13,0.87,0.87,0.13,0.23,0.23,0.47,0.02,0.43,0.26,0.09,0.1,ar,1245689372642611202,Omer_Abdulaziz2
0.8036706514015852,0.8052109974132647,0.3,1.8,0.7,3.8,3.8,1.6,1.7,0.4,1.4,0.1,3.1,3.1,2.0,1.1,0.06,0.36,0.14,0.76,0.76,0.32,0.34,0.08,0.29,0.02,0.62,0.62,0.39,0.22,ar,1127109829,N7676T
0.8199148539199458,0.31739450135566455,0.8,1.1,0.2,4.1,4.1,0.3,0.1,0.6,0.4,0.0,0.8,0.2,0.0,0.0,0.15,0.22,0.05,0.82,0.82,0.06,0.02,0.12,0.09,0.01,0.16,0.04,0.0,0.0,ar,387815480,abuabdullah1972
0.8457543526336647,0.859576255252869,1.6,2.9,1.0,4.4,4.4,0.2,0.6,1.8,2.7,0.6,4.4,4.4,0.8,0.8,0.32,0.58,0.19,0.87,0.87,0.05,0.12,0.35,0.53,0.12,0.89,0.89,0.16,0.17,ar,1311750915939094531,malika33_33
0.923535423667034,0.8102129289660348,0.4,2.8,0.6,4.8,4.8,0.4,1.0,0.8,1.8,0.6,3.8,3.8,0.6,1.4,0.08,0.56,0.12,0.97,0.97,0.07,0.2,0.15,0.36,0.13,0.75,0.75,0.13,0.29,ar,1193864270125113344,MOE_JOF_04_0111
0.8912318555080615,0.8327856038833207,0.5,4.1,0.8,4.6,4.6,3.8,2.6,0.5,3.7,0.6,4.2,4.2,3.8,2.7,0.1,0.82,0.16,0.93,0.93,0.75,0.51,0.1,0.74,0.11,0.84,0.84,0.76,0.54,ar,1474633569242959877,Reem73171755
0.9373635156266058,1.0,0.0,5.0,2.2,5.0,5.0,3.6,2.2,0.0,5.0,1.8,4.0,5.0,4.0,1.6,0.01,0.99,0.45,0.99,0.99,0.73,0.43,0.0,1.0,0.35,0.79,1.0,0.79,0.32,ar,1517252690757267458,mv990l
0.8054784364249085,0.8054309326193666,0.8,2.2,0.3,3.8,3.8,0.2,1.9,0.7,1.7,0.8,2.4,2.7,0.2,2.7,0.17,0.43,0.06,0.77,0.77,0.04,0.38,0.14,0.34,0.16,0.48,0.53,0.04,0.53,ar,2754178767,sokahealy
0.8524047631581662,0.8808312676897403,0.0,3.7,1.2,4.4,4.4,4.0,2.0,0.0,3.2,1.0,4.6,4.6,4.6,2.6,0.01,0.74,0.24,0.88,0.88,0.79,0.39,0.01,0.64,0.2075,0.91,0.92,0.92,0.51,ar,1509891682376065035,youlove73
0.8912318555080615,0.8252572897541253,0.8,2.8,0.5,4.6,4.6,0.6,0.9,1.1,2.5,0.6,4.1,4.1,1.2,1.2,0.16,0.56,0.1,0.93,0.93,0.13,0.18,0.22,0.5,0.11,0.82,0.82,0.25,0.23,ar,1512054604271439874,afrah_nasr
0.8339181685112829,0.8039704121290502,2.2,2.2,0.1,4.2,4.2,0.1,0.2,2.3,2.0,0.0,2.5,2.1,0.0,0.0,0.44,0.43,0.02,0.85,0.85,0.02,0.03,0.46,0.39,0.0,0.5,0.42,0.0,0.0,ar,736329714,cw5cw
0.8829632678129363,0.8885263643630983,0.1,4.5,1.8,4.6,4.6,3.4,2.4,0.0,4.6,2.2,3.8,4.6,4.4,4.1,0.02,0.9033333333333333,0.36,0.92,0.92,0.69,0.49,0.0,0.93,0.45,0.75,0.93,0.87,0.81,ar,1485571271060602880,sui0l7
0.8457543526336647,0.8963872382550993,1.0,3.4,0.6,4.4,4.4,0.7,0.4,1.8,2.5,1.0,4.7,4.7,1.6,0.8,0.19,0.69,0.11,0.87,0.87,0.14,0.08,0.37,0.5,0.21,0.94,0.94,0.32,0.15,ar,1401236385017778177,Mohamma01974819
0.9077975241648624,0.8885263643630983,0.4,4.1,1.2,4.8,4.8,4.0,2.6,0.0,2.9,1.2,4.0,4.6,4.6,2.9,0.09,0.81,0.25,0.95,0.95,0.8,0.51,0.01,0.59,0.25,0.79,0.93,0.93,0.58,ar,1527056298520588289,abwmtb31081563
0.7287106185584935,0.28846389695411967,0.2,1.0,0.4,3.4,1.2,0.0,0.3,0.1,0.2,0.0,0.8,0.2,0.0,0.0,0.04,0.2,0.07,0.67,0.23,0.01,0.06,0.02,0.04,0.0,0.17,0.03,0.0,0.0,ar,821342159534166017,l_hfc0
0.8287549877594508,0.8532920387559139,0.4,2.4,0.8,4.2,4.2,3.4,1.2,0.3,1.6,0.2,4.4,4.4,3.0,1.6,0.07,0.49,0.17,0.84,0.84,0.67,0.24,0.06,0.31,0.05,0.88,0.88,0.61,0.31,ar,804272130,vvvvdeee
0.7920317685697057,0.7437205366967014,0.2,1.8,0.4,2.5,1.8,0.6,1.4,0.0,1.6,0.0,1.7,1.2,0.4,0.6,0.04,0.36,0.07,0.5,0.37,0.11,0.28,0.0,0.31,0.0,0.34,0.23,0.09,0.11,ar,1351146495370788866,qgzxv
0.7892294694438972,0.5488888157824968,0.6,0.8,1.0,2.4,1.8,0.2,0.2,0.4,0.4,0.6,1.6,0.6,0.0,0.0,0.12,0.16,0.21,0.49,0.35,0.05,0.03,0.09,0.07,0.11,0.32,0.12,0.01,0.01,fr,2361577549,NathanBelaud
0.2787259978325127,0.28846389695411967,0.4,0.4,0.0,0.4,0.2,0.0,0.2,0.6,0.2,0.0,0.2,0.2,0.0,0.0,0.08,0.07,0.0,0.09,0.03,0.0,0.03,0.12,0.04,0.0,0.03,0.03,0.01,0.0,en,1087143511168819202,cancelcultrclub
0.9158377984126878,0.8421031637823202,0.8,3.2,2.3,4.8,4.8,2.2,1.0,1.0,2.8,1.4,4.3,4.3,3.2,1.4,0.17,0.6399999999999999,0.46,0.96,0.96,0.45,0.19,0.21,0.57,0.28,0.86,0.86,0.65,0.29,ar,1527352938364309504,fkhr_kbryayy
0.8240917140475522,0.82211302959919,0.6,1.5,0.2,4.1,4.1,0.4,0.2,1.0,1.2,0.0,4.1,4.1,0.7,0.4,0.12,0.3,0.05,0.83,0.83,0.08,0.04,0.2,0.25,0.0,0.81,0.81,0.14,0.08,ar,2836252982,alqa00
0.8287549877594508,0.7334998320027682,1.2,1.1,0.1,4.2,4.2,0.2,0.2,1.3,0.4,0.0,1.4,1.1,0.0,0.3,0.24,0.22,0.02,0.84,0.84,0.03,0.04,0.26,0.08,0.0,0.28,0.22,0.0,0.06,ar,1388266470732349441,itti1t
0.8036706514015852,0.7219510972984345,0.4,1.6,0.2,3.8,3.8,0.1,0.8,0.2,0.6,0.1,1.4,1.0,0.0,0.2,0.08,0.32,0.04,0.76,0.76,0.02,0.17,0.04,0.11,0.02,0.29,0.21,0.0,0.03,ar,1099738831950135297,b203014
0.8395863545645614,0.8053250497193561,0.6,3.0,0.4,4.3,4.3,0.1,1.6,1.0,2.4,0.6,1.4,2.4,0.1,1.8,0.13,0.6,0.08,0.86,0.86,0.02,0.33,0.19,0.49,0.13,0.29,0.49,0.02,0.35,ar,1517535289350275073,Memot195
0.8912318555080615,0.8808312676897403,0.0,4.1,0.7,4.6,4.6,3.7,4.6,0.0,4.1,0.9,3.6,4.6,3.9,4.6,0.01,0.83,0.14,0.91,0.93,0.74,0.93,0.0,0.83,0.18666666666666665,0.71,0.92,0.78,0.92,ar,1383028273995776003,OmNiaAbdelkad12
0.8524047631581662,0.8060512678410475,0.5,2.2,0.0,4.4,4.4,0.2,0.4,0.7,1.9,0.2,3.4,3.4,0.2,1.0,0.1,0.45,0.01,0.88,0.88,0.05,0.09,0.14,0.38,0.03,0.69,0.69,0.03,0.21,ar,1300859666914836481,noura51264787
0.8457543526336647,0.6784864269642225,0.2,1.7,0.2,4.4,4.4,0.4,0.2,0.1,1.3,0.0,3.2,0.9,0.4,0.4,0.04,0.34,0.03,0.87,0.87,0.08,0.05,0.02,0.26,0.0,0.64,0.18,0.09,0.07,ar,1334819938440261636,teebaalhmoud
0.8339181685112829,0.799570188835745,1.7,1.7,0.2,4.2,4.2,0.3,0.2,2.3,1.8,0.0,2.0,1.8,0.0,0.2,0.34,0.34,0.03,0.85,0.85,0.06,0.03,0.47,0.36,0.01,0.4,0.36,0.0,0.03,ar,1236313356203589634,m7r37
0.621687023966582,0.5488888157824968,0.1,0.4,0.0,2.8,0.8,0.0,0.1,0.2,0.4,0.0,2.0,0.6,0.0,0.1,0.02,0.09,0.01,0.55,0.16,0.01,0.02,0.03,0.08,0.0,0.4,0.12,0.0,0.02,ar,328056581,zio36
0.793087009461318,0.3469210182245441,0.6,0.4,0.1,2.5,1.9,0.0,0.1,0.6,0.4,0.0,1.0,0.2,0.0,0.0,0.11,0.08,0.02,0.5,0.38,0.01,0.02,0.11,0.07,0.0,0.19,0.05,0.0,0.01,ar,354779022,Egyptianflint
0.8457543526336647,0.8115094045580712,0.4,2.8,2.8,4.4,4.4,0.7,1.0,0.4,3.3,2.0,3.8,3.8,1.8,0.8,0.07,0.56,0.55,0.87,0.87,0.14,0.19,0.07,0.66,0.4,0.76,0.76,0.36,0.16,ar,41597730,aeenakr
0.8395863545645614,0.8102129289660348,1.2,3.0,0.0,4.3,4.3,1.2,0.2,1.0,3.8,0.0,3.8,3.8,1.2,0.2,0.23,0.6,0.0,0.86,0.86,0.23,0.05,0.2,0.75,0.0,0.75,0.75,0.23,0.05,ar,1033451093685166080,ask_samitah
0.8100783815308749,0.7865642668428161,0.8,1.8,0.0,4.0,4.0,0.7,0.8,0.5,1.5,0.0,2.3,1.5,0.4,1.6,0.16,0.35,0.0,0.79,0.79,0.14,0.15,0.1,0.3,0.0,0.47,0.3,0.07,0.31,ar,1442128586224271372,SamJord50575767
0.7717813288270262,0.40673978557586005,0.3,1.0,0.3,3.1,1.4,0.6,0.5,0.3,0.2,0.0,0.8,0.4,0.0,0.0,0.06,0.2,0.06,0.62,0.29,0.13,0.1,0.06,0.04,0.01,0.17,0.07,0.0,0.01,ar,908846543402360832,yourarteyad
0.8995513244218455,0.8082278383974655,1.0,1.6,0.1,4.7,4.7,0.2,0.2,0.4,1.2,0.0,3.6,3.6,0.2,0.3,0.2,0.33,0.02,0.94,0.94,0.05,0.05,0.09,0.25,0.0,0.73,0.73,0.05,0.06,ar,1399443168593072129,SARI_ALLAYL1
0.8287549877594508,0.8372129323854712,1.6,2.9,1.2,4.2,4.2,0.7,0.8,1.6,2.8,1.1,4.2,4.2,1.4,0.1,0.31,0.58,0.23,0.84,0.84,0.14,0.16,0.31,0.57,0.22,0.85,0.85,0.29,0.02,ar,733779415503622144,be0i11
0.8524047631581662,0.8885263643630983,0.4,4.4,0.9,4.2,4.4,4.1,3.6,0.4,4.5,0.5,4.2,4.6,4.6,3.1,0.07,0.88,0.18,0.85,0.88,0.82,0.71,0.08,0.9,0.1,0.84,0.93,0.93,0.62,en,1439279369667715073,r7mYRA4RxHSd1hR
0.8829632678129363,0.8148417533461276,1.0,2.7,2.2,4.6,4.6,0.4,1.0,0.8,2.3,2.0,3.9,3.9,1.0,0.9,0.19,0.53,0.45,0.92,0.92,0.09,0.21,0.17,0.47,0.39,0.78,0.78,0.19,0.18,ar,1521551668109787137,mar__ees
0.7759887465100499,0.799570188835745,0.4,0.9,0.2,3.4,1.5,0.6,0.0,0.2,0.1,0.0,2.7,1.8,0.4,0.1,0.07,0.18,0.03,0.68,0.3,0.11,0.01,0.04,0.02,0.0,0.54,0.36,0.07,0.02,ar,2420349627,tib1_
0.7973765977480777,0.7947108099739177,0.3,1.8,0.2,3.4,3.4,0.3,0.2,0.2,0.6,0.1,3.1,1.6,0.2,0.2,0.06,0.35,0.03,0.69,0.69,0.06,0.03,0.05,0.13,0.02,0.62,0.33,0.05,0.03,ar,2449986505,l481_
0.8524047631581662,0.8252572897541253,0.2,3.0,0.7,4.4,4.4,0.6,1.2,0.2,2.2,0.5,4.1,4.1,0.6,1.0,0.05,0.6,0.14,0.88,0.88,0.11,0.24,0.05,0.43,0.1,0.82,0.82,0.13,0.21,ar,1502611353986641923,jny74234775
0.7973765977480777,0.7947108099739177,0.4,1.9,0.3,3.4,3.4,0.6,1.4,0.2,1.6,0.3,2.5,1.6,0.2,0.8,0.07,0.38,0.06,0.69,0.69,0.11,0.27,0.04,0.33,0.06,0.5,0.33,0.05,0.16,ar,1295743502689722370,SaraAym61723656
0.8912318555080615,0.8115094045580712,0.8,2.7,1.3,4.6,4.6,0.2,1.2,1.0,2.8,1.1,3.8,3.8,0.0,0.6,0.16,0.54,0.26,0.93,0.93,0.04,0.23,0.21,0.56,0.22,0.76,0.76,0.0,0.11,ar,1507280331271028760,AyruhFhjdd
0.812935016236137,0.7527121552274618,1.2,1.2,0.1,4.0,4.0,0.1,0.1,1.4,0.4,0.0,1.4,1.2,0.1,0.1,0.23,0.24,0.02,0.8,0.8,0.02,0.02,0.28,0.07,0.0,0.27,0.24,0.02,0.02,ar,1342190573499908097,BoudhanMoha
0.8021481695167405,0.6207049850511144,0.2,1.1,0.8,3.8,3.8,0.4,0.6,0.4,0.4,0.2,1.3,0.8,0.0,0.2,0.04,0.22,0.15,0.75,0.75,0.07,0.12,0.07,0.08,0.05,0.26,0.15,0.0,0.03,ar,1432476838924886019,kut_alnahdi
0.923535423667034,0.8053085767533751,1.2,1.8,0.2,4.8,4.8,0.4,0.6,1.2,1.4,0.3,2.9,2.9,0.2,0.6,0.23,0.36,0.05,0.97,0.97,0.07,0.11,0.24,0.27,0.06,0.58,0.58,0.04,0.13,ar,1183442422103195648,fa717f
0.8995513244218455,0.8091273704655436,0.4,2.1,1.1,4.7,4.7,0.1,0.5,0.4,1.8,1.4,3.7,3.7,0.1,0.2,0.08,0.42,0.22,0.94,0.94,0.02,0.1,0.07,0.37,0.28,0.74,0.74,0.02,0.03,ar,1263478575107313665,kaafarani_hadi
0.8339181685112829,0.7334998320027682,0.9,1.2,0.3,4.2,4.2,0.0,0.2,1.1,0.5,0.0,1.6,1.1,0.0,0.4,0.18,0.25,0.06,0.85,0.85,0.0,0.05,0.22,0.1,0.01,0.31,0.22,0.0,0.07,ar,1353362000357830657,Ziad_z3
0.7998362042473794,0.7219510972984345,0.5,1.1,0.1,3.6,3.6,0.5,0.0,0.2,0.6,0.0,1.2,1.0,0.0,0.2,0.1,0.22,0.02,0.73,0.73,0.1,0.01,0.05,0.12,0.0,0.24,0.21,0.0,0.04,ar,1107385042014257157,oma67r
0.8748575042966269,0.8327856038833207,1.6,2.4,0.8,4.6,4.6,1.1,0.5,1.8,2.5,0.7,4.2,4.2,0.8,0.8,0.32,0.48,0.17,0.91,0.91,0.22,0.1,0.36,0.5,0.14,0.84,0.84,0.15,0.17,ar,2278057893,Sa7_04
0.8748575042966269,0.8052109974132647,0.7,2.8,2.2,4.6,4.6,0.4,0.8,0.8,2.3,1.8,3.1,3.1,0.8,0.6,0.14,0.56,0.45,0.91,0.91,0.07,0.15,0.16,0.47,0.37,0.62,0.62,0.16,0.12,ar,1521789498203455491,Yareeg3
0.8076035454448582,0.7334998320027682,0.4,1.0,0.1,3.9,3.9,0.6,0.2,0.2,0.4,0.0,2.8,1.1,0.2,0.1,0.08,0.19,0.02,0.78,0.78,0.13,0.05,0.04,0.07,0.01,0.56,0.22,0.04,0.02,ar,1596744240,Octanl
0.8036706514015852,0.5742686032713971,2.0,1.6,0.0,3.8,3.8,0.4,0.2,2.2,1.3,0.1,2.3,0.6,0.1,0.0,0.39,0.32,0.0,0.76,0.76,0.08,0.03,0.45,0.26,0.02,0.46,0.13,0.02,0.0,ar,862357088277860353,jEjE_1955_
0.9077975241648624,0.8148417533461276,0.7,3.4,1.1,4.8,4.8,4.0,1.0,0.6,2.3,0.4,3.8,3.9,3.9,1.2,0.14,0.69,0.22,0.95,0.95,0.79,0.21,0.13,0.47,0.09,0.75,0.78,0.78,0.23,ar,1455947732313640961,abwnasr54740875
0.8829632678129363,0.8052216892873937,1.2,3.0,0.6,4.6,4.6,0.4,1.4,1.3,2.3,0.2,3.0,3.0,0.0,1.0,0.24,0.6,0.13,0.92,0.92,0.08,0.28,0.26,0.47,0.04,0.61,0.61,0.01,0.2,ar,1500207061233287169,fm11233
0.8287549877594508,0.7527121552274618,1.2,1.3,0.8,4.2,4.2,0.0,0.2,0.8,0.5,0.4,2.1,1.2,0.0,0.0,0.23,0.26,0.15,0.84,0.84,0.0,0.05,0.16,0.1,0.07,0.42,0.24,0.0,0.0,ar,1213876351456800770,a_t1111
0.8076035454448582,0.5742686032713971,0.4,0.7,0.0,3.9,3.9,0.2,0.0,0.3,0.2,0.0,2.2,0.6,0.0,0.0,0.08,0.14,0.0,0.78,0.78,0.03,0.0,0.06,0.04,0.0,0.45,0.13,0.0,0.0,ar,3247074728,R_lllw
0.8100783815308749,0.8148417533461276,0.4,4.0,0.9,3.9,4.0,0.4,1.9,0.2,3.9,0.4,3.0,3.9,0.4,1.4,0.08,0.79,0.18,0.78,0.79,0.09,0.38,0.04,0.78,0.07,0.61,0.78,0.09,0.29,ar,1393014032198770691,D202189517327
0.8670116134145492,0.8052109974132647,0.8,3.1,2.2,4.5,4.5,0.4,1.1,0.8,2.7,1.9,3.1,3.1,0.8,0.8,0.17,0.6133333333333333,0.45,0.9,0.9,0.08,0.22,0.16,0.53,0.38,0.62,0.62,0.17,0.17,ar,1525114271427973123,MennaTa31437360
0.8240917140475522,0.7784494983408411,0.8,1.0,0.0,4.1,4.1,0.2,0.1,0.9,0.8,0.0,2.0,1.4,0.0,0.1,0.17,0.2,0.0,0.83,0.83,0.04,0.02,0.18,0.15,0.0,0.4,0.28,0.0,0.02,ar,1319726654806233088,naas228
0.8748575042966269,0.8733944954488508,0.6,2.9,1.0,4.6,4.6,3.4,1.1,0.6,2.1,0.8,4.6,4.6,3.4,1.3,0.11,0.58,0.2,0.91,0.91,0.69,0.22,0.12,0.42,0.15,0.91,0.91,0.67,0.26,ar,786778853612093440,MD_036
0.8912318555080615,0.8053088638387352,1.1,2.0,0.2,4.6,4.6,0.4,1.2,0.6,1.7,0.0,3.2,3.2,0.4,1.0,0.22,0.41,0.03,0.93,0.93,0.09,0.23,0.13,0.34,0.0,0.65,0.65,0.08,0.2,ar,1481662490060668929,3aiml_makkah
0.8595061719862279,0.6415870166679795,0.2,2.0,0.6,4.4,4.4,0.4,0.8,0.2,0.8,0.0,1.6,0.8,0.2,0.0,0.03,0.41,0.12,0.89,0.89,0.08,0.16,0.05,0.15,0.01,0.31,0.16,0.03,0.01,ar,1269009489707008002,abo_abdurhman0
0.8100783815308749,0.8053250497193561,0.4,2.2,0.0,4.0,4.0,0.0,1.2,0.8,1.4,0.0,2.4,2.4,0.1,1.6,0.08,0.43,0.0,0.79,0.79,0.01,0.25,0.16,0.29,0.01,0.49,0.49,0.02,0.32,ar,1507580573983907841,qafattah2
0.8829632678129363,0.8052176344738626,0.5,3.2,0.2,4.6,4.6,0.6,1.0,0.4,3.1,0.1,3.2,3.2,0.1,1.0,0.1,0.65,0.03,0.92,0.92,0.13,0.2,0.09,0.62,0.02,0.63,0.63,0.02,0.2,ar,1443251969808814083,Fans_Algnam
0.816204310368583,0.799570188835745,0.6,1.2,0.1,4.1,4.1,0.0,0.2,0.8,1.3,0.0,2.3,1.8,0.0,0.1,0.12,0.24,0.02,0.81,0.81,0.01,0.03,0.17,0.26,0.01,0.47,0.36,0.01,0.02,ar,1352180058388115456,PalyStey
0.8829632678129363,0.8052176344738626,0.5,3.2,0.2,4.6,4.6,0.6,1.0,0.4,3.0,0.1,3.2,3.2,0.1,1.0,0.1,0.64,0.03,0.92,0.92,0.13,0.2,0.09,0.61,0.02,0.63,0.63,0.02,0.19,ar,1443251969808814083,Fans_Algnam
0.7546218700467833,0.5742686032713971,0.6,1.0,0.0,3.6,1.3,0.1,0.2,0.2,0.4,0.0,0.8,0.6,0.0,0.0,0.12,0.19,0.01,0.72,0.26,0.02,0.05,0.04,0.09,0.0,0.16,0.13,0.0,0.01,ar,2160663613,asm34502
0.8339181685112829,0.7897432630001835,0.1,1.4,0.0,4.2,4.2,0.2,0.6,0.2,0.6,0.0,1.8,1.6,0.0,0.7,0.02,0.27,0.01,0.85,0.85,0.03,0.13,0.04,0.12,0.0,0.36,0.31,0.01,0.14,ar,1414743823620661249,100_yarb
0.8995513244218455,0.8082278383974655,1.0,3.7,1.7,4.7,4.7,3.6,2.5,0.8,3.6,0.8,3.6,3.6,2.3,2.6,0.21,0.74,0.34,0.94,0.94,0.71,0.5,0.17,0.72,0.17,0.73,0.73,0.47,0.51,ar,2346113475,Avat_92
0.8829632678129363,0.8252572897541253,0.2,4.2,0.5,4.6,4.6,0.8,2.4,0.0,4.1,0.4,3.8,4.1,1.3,2.2,0.03,0.84,0.1,0.92,0.92,0.16,0.48,0.01,0.82,0.07,0.76,0.82,0.26,0.43,ar,1353344859566956545,Sx4421
0.8100783815308749,0.8006881983123656,0.3,2.7,0.4,4.0,4.0,1.4,1.2,0.6,1.4,0.3,2.0,1.8,2.1,1.2,0.06,0.53,0.07,0.79,0.79,0.29,0.23,0.13,0.28,0.06,0.41,0.37,0.42,0.25,ar,1434915473028681729,h5s0r2
